-1 |BT| (SBV (ATT (ATT (ATT (ATT (ATT (ATT (ATT ns))) (ATT (ATT nz))) (ATT b))) (ATT (ATT (WP wp)))) (ATT (ATT nh) (ATT (ATT (WP wp) (ATT ns)) (ATT v))) (WP wp)) |BT| (SBV(ATT(ATT nh) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 15:1 |EV|
-1 |BT| (COO (ADV c) (ADV nt) (ADV (POB (ATT (ATT (SBV (ATT (ATT (ATT ns) (ATT nz)))) (RAD u)) (ATT n)))) (VOB (ATT (ATT (ADV (POB (ATT (ATT n) (ATT (ATT m))))) (VOB (ATT m)) (RAD u)) (ATT ns) (COO (LAD c) (ATT ns)) (RAD u))) (WP wp) (COO (SBV n) (VOB (SBV (ATT a)) (ADV (POB (ATT n))) (ADV d) (VOB (ATT (ATT m)))))) |BT| (COO(ADV(POB(ATT(ATT(SBV nh) ) ) ) ) ) |ET| |BV|4:1 6:1 9:1 15:1 |EV|
-1 |BT| (HED (SBV ni) (SBV ns) (ADV (ATT nt)) (SBV n) (SBV (ATT (ATT n))) (ADV (ATT nt)) (ADV (POB ns)) (RAD u) (VOB (ATT (ATT (ATT (ATT (ATT ns)) (ATT nz))))) (WP wp)) |BT| (HED(SBV ni) (SBV ns) (VOB(ATT nh) ) ) |ET| |BV|4:1 6:1 8:1 9:1 14:1 15:1 |EV|
1 |BT| (ATT (ATT (ATT (ATT n)) (ATT b) (COO (WP wp) (ATT (ATT ni)))) (WP wp) (COO (LAD c) (WP wp) (COO nh) (COO (WP wp))) (RAD u)) |BT| (ATT (ATT j)) |ET| |BV|4:1 6:1 8:1 10:1 11:1 14:1 |EV|
-1 |BT| (HED (ADV c) (SBV (ATT (ATT (COO (WP wp))) (ATT (ATT m)) (RAD u))) (SBV (ATT (ATT (LAD c) (COO (WP wp)) (RAD u)))) (ADV d) (RAD u) (VOB (ATT (ATT (RAD u)) (ATT ni) (COO (ATT (WP wp) (ATT n))) (RAD u)) (COO (LAD c))) (WP wp)) |BT| (HED(ADV c) (SBV(ATT(ATT(COO nh) ) ) ) ) |ET| |BV|4:1 6:1 9:1 10:1 11:1 |EV|
1 |BT| (SBV (ATT (ATT ni))) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (ATT (ATT (ATT (ATT (ATT ns) (ATT n))))) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT n))) (COO (WP wp)) (COO (WP wp))) |BT| (SBV(ATT(ATT(ATT n) ) ) (COO nh) ) |ET| |BV|8:1 10:1 11:1 15:1 |EV|
-1 |BT| (HED (ADV (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp)))) (SBV (ATT (ATT ns))) (ADV (ATT nt)) (ADV (POB (ATT (VOB (SBV (ATT j)))))) (WP wp) (VOB (ADV c) (SBV n) (ADV (POB (ATT (ATT (ATT m))))) (ADV v) (VOB (ADV (POB (ATT (ATT ns) (RAD u)) (ATT m))) (ATT v)) (WP wp) (COO (SBV r) (ADV d))) (WP wp)) |BT| (HED(ADV p) (SBV nh) ) |ET| |BV|6:1 9:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (COO (WP wp)) (WP wp))) |BT| (POB(CMP(COO nh) ) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 12:1 15:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (COO (WP wp)) (WP wp))) |BT| (POB(CMP(COO nh) ) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 12:1 15:1 |EV|
-1 |BT| (HED (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp)) (VOB (SBV (ATT (ATT ni))) (ADV (ATT (ADV (ATT nt)) (ADV (POB (ATT n))) (VOB (ATT (ATT (ATT (ATT ns) (ATT nz))))))) (WP wp) (VOB (SBV ns) (DBL (ATT (POB (ATT nz)) (RAD u) (RAD u)) (ATT ns)) (VOB (VOB (ATT (FOB (ATT (POB j)))))) (WP wp) (COO (ADV (POB ns)) (ADV d) (VOB (ATT (SBV (ATT n)) (RAD u)))) (WP wp) (COO (ATT (ADV d)) (ATT p) (ATT (ATT (ATT n)) (RAD u)) (ATT n)))) (WP wp)) |BT| (HED(SBV ni) (ADV ns) (CMP nh) ) |ET| |BV|4:1 6:1 9:1 10:1 13:1 14:1 15:1 |EV|
1 |BT| (COO (LAD c) (ATT (ATT (ATT (VOB v) (RAD u)) (ATT j)) (ATT b))) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT ns) (ATT n)))) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (COO (ADV (VOB (ATT (SBV (ATT ni)) (RAD u)) (ATT n)) (WP wp)) (SBV (ATT nh)) (ADV d) (ADV (POB (ATT (ATT ns) (ATT n) (ATT n) (RAD u)))) (VOB n) (WP wp) (COO (ADV nt) (SBV (ATT ns) (ATT n)) (ADV d) (COO (WP wp) (SBV (ATT r) (ATT n)) (ADV d)) (COO (WP wp) (ATT n)) (COO v) (WP wp) (COO (SBV (FOB (ATT n))) (VOB (ATT (ADV d) (RAD u))))) (WP wp) (COO (ATT n) (WP wp) (COO (ATT (SBV (ATT n)) (ADV d) (RAD u))))) |BT| (COO(SBV(ATT nh) ) ) |ET| |BV|8:1 9:1 10:1 |EV|
1 |BT| (ATT (ATT (ATT (ATT (ATT ns))) (ATT b))) |BT| (ATT (ATT n)) |ET| |BV|8:1 |EV|
1 |BT| (SBV (ATT (ATT ns) (ATT (ATT (ATT n)))) (COO (LAD c) (ATT n)) (COO (WP wp) (WP wp))) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ATT (ATT nt)) (CMP (WP wp) (ATT n) (WP wp)) (VOB (ADV n) (ADV v) (VOB nt) (COO (VOB n)) (WP wp) (COO (SBV r) (VOB (ATT (SBV n) (ADV d) (ADV (POB n)) (ADV r) (ADV v) (RAD u)) (ATT (ATT m)))))) |BT| (POB(CMP nh) ) |ET| |BV|4:1 6:1 8:1 10:1 12:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT ni)) (COO (WP wp) (ATT ni) (ATT b)))) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 10:1 11:1 14:1 |EV|
-1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp)) (VOB (SBV (ATT (ATT ni) (ATT b) (COO (WP wp)) (COO (LAD v)))) (ADV nt) (ADV (POB (ATT ns))) (ADV (POB (ATT (ATT ns)))) (RAD u) (VOB v))) |BT| (POB(VOB(SBV nh) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 12:1 13:1 14:1 15:1 |EV|
-1 |BT| (VOB (SBV (ATT (ATT (ATT ns)) (ATT n))) (ADV (ATT nt)) (RAD u) (VOB (ATT (ATT (ATT (ATT (ATT ns))) (ATT (VOB j)))))) |BT| (VOB(SBV nh) ) |ET| |BV|9:1 |EV|
1 |BT| (SBV (ATT (ATT ni))) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (SBV (ATT (ATT ni) (ATT b)) (COO (WP wp) (ATT n)) (COO (LAD c) (ATT (ATT (ATT v)))) (RAD u)) |BT| (SBV(ATT(ATT ni) (ATT b) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 15:1 |EV|
1 |BT| (ATT (ATT (ATT ni) (ATT b) (COO (WP wp)) (COO (LAD v)))) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 |EV|
-1 |BT| (HED (SBV nh) (WP wp) (VOB (SBV (ATT n) (ATT n)) (VOB (ATT (SBV n) (VOB (ATT (ATT n))) (RAD u))) (WP wp) (COO (ADV d) (VOB (ATT (SBV n) (COO (WP wp) (VOB (ATT (ATT n)) (COO (LAD c)))) (RAD u))))) (WP wp)) |BT| (HED(SBV nh) ) |ET| |BV|9:1 10:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT ni)) (ATT b)) (COO (WP wp) (ATT (ATT (ATT n)) (ATT b))) (COO (LAD c) (ATT (ATT n) (ATT v))) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (RAD u)) |BT| (SBV(ATT(ATT(ATT ni) ) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 9:1 15:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT (ATT ni)))) (ATT (ATT ns) (ATT (ATT ns)) (ATT a))) |BT| (SBV(ATT(ATT(ATT(ATT ni) ) ) ) (ATT(ATT(ATT ns) ) ) ) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT ni)) (ATT b)) (COO (ATT (WP wp) (ATT (ATT (ATT ns))))) (COO (ATT (WP wp) (ATT (ATT ns) (ATT n)))) (COO (ATT (WP wp) (ATT (ATT ns) (ATT n)) (ATT b))) (RAD u)) |BT| (SBV(ATT(ATT(ATT ni) ) ) (COO nh) ) |ET| |BV|4:1 6:1 10:1 11:1 14:1 15:1 |EV|
-1 |BT| (SBV (ATT (VOB (RAD u))) (ATT (COO (WP wp)) (RAD u)) (COO (LAD c) (ATT (ATT (RAD u)) (ATT n))) (WP wp)) |BT| (SBV(ATT v) (COO nh) ) |ET| |BV|8:1 14:1 15:1 |EV|
-1 |BT| (VOB (SBV (ATT ns)) (RAD u) (VOB (SBV (ATT (WP wp) (WP wp) (RAD u)) (ATT (ATT m))) (ADV nd) (VOB ns) (COO v) (WP wp) (COO i) (WP wp) (COO (SBV (ATT (ADV nt) (ADV (POB ns)) (RAD u)) (COO (LAD c) (ATT nh))) (ADV d) (ADV (RAD u)) (RAD u) (VOB (ATT (ATT r)))))) |BT| (VOB(VOB(COO(SBV(COO(ATT nh) ) ) ) ) ) |ET| |BV|8:1 9:1 10:1 15:1 |EV|
-1 |BT| (HED (SBV (ATT (ATT (SBV nh) (RAD u))) (WP wp) (WP wp) (WP wp)) (SBV (ATT (ATT (SBV nh) (RAD u))) (WP wp) (WP wp) (WP wp) (COO (ATT (ATT (SBV nh) (RAD u))) (WP wp) (WP wp)) (WP wp) (COO (ATT (ATT (SBV nh) (RAD u))) (WP wp) (SBV n) (VOB n) (WP wp)) (WP wp)) (ADV (POB (ATT (ATT (ATT (ATT n)) (RAD u)))) (WP wp)) (DBL n) (VOB i) (WP wp) (COO (ADV d)) (WP wp)) |BT| (HED(SBV(ATT(ATT(SBV nh) ) ) ) (SBV(COO nh) ) ) |ET| |BV|9:1 10:1 15:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT ni)) (COO (WP wp) (ATT ni) (ATT b)))) |BT| (COO (ATT (ATT ni))) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp))) |BT| (POB(CMP nh) ) |ET| |BV|4:1 6:1 8:1 10:1 12:1 |EV|
-1 |BT| (HED (ATT (ATT (ATT ni) (ATT b) (COO (WP wp)) (COO (LAD v)))) (WP wp) (COO (ATT (ATT (ATT ni)))) (WP wp) (COO (ATT (ATT (ATT (ATT (ATT ns))) (ATT b)))) (WP wp) (COO (SBV (ATT (ATT ns) (ATT v)) (WP wp) (COO (ATT (ATT (ATT (ATT (ATT nd))) (ATT a)))) (WP wp) (COO (ATT (ATT (ATT (ATT nd)))) (RAD u))) (ADV (ATT v))) (WP wp)) |BT| (HED(ATT(ATT(ATT ni) (ATT b) ) ) (COO(SBV nh) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 14:1 15:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT ni)))) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (HED (SBV nh) (ADV (POB (ATT (ATT (ATT (ATT ns))) (ATT n))) (WP wp)) (VOB (ATT (ATT m))) (WP wp)) |BT| (HED(SBV nh) (ADV p) ) |ET| |BV|4:1 6:1 |EV|
-1 |BT| (COO (ADV (ATT (ATT ni) (ADV (POB ni))) (WP wp)) (SBV (ATT (ATT (ATT ns) (ATT n)))) (RAD u) (VOB (ATT b)) (WP wp) (COO (ADV d)) (WP wp) (COO (ADV d) (RAD u) (VOB (SBV n) (VOB (ATT (ATT m) (RAD u)) (SBV n) (VOB n) (WP wp))) (COO (ADV c) (VOB (ATT (SBV ni) (ADV v) (RAD u)) (ATT n)) (COO (VOB (ATT a)))))) |BT| (COO(SBV nh) ) |ET| |BV|8:1 9:1 10:1 |EV|
-1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (COO (SBV (WP wp) (COO (WP wp)) (WP wp)) (SBV (ATT (ATT nt) (RAD u)) (ATT ns)) (ADV d) (WP wp) (COO (ADV c) (SBV (ATT (ATT (ATT (ATT (ATT ns))) (RAD u)))) (ADV d) (VOB (ATT (ATT m)))))) |BT| (POB(COO(COO(SBV(ATT(ATT nh) ) ) ) ) ) |ET| |BV|8:1 10:1 11:1 12:1 13:1 15:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT ni)) (ATT b)) (COO (LAD c) (ATT (COO (WP wp)) (RAD u))) (COO (ATT v)) (COO (ATT v))) |BT| (ATT (ATT ni)) |ET| |BV|6:1 |EV|
1 |BT| (VOB (ATT (ATT (ATT (ATT m))) (ATT (ATT m)) (ATT (ATT n)) (RAD u)) (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp)) (VOB (FOB (ATT (ATT j) (ATT (ATT m)) (ATT n)) (ATT (ATT m)) (ATT n)) (ADV (ATT nt)) (ADV (POB ns)))) |BT| (VOB(CMP nh) ) |ET| |BV|4:1 6:1 8:1 10:1 12:1 |EV|
-1 |BT| (HED (ADV (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (COO (WP wp)) (WP wp)))) (SBV ns) (VOB (SBV (ATT (ATT (ATT ns)))) (ADV nt) (VOB (ATT (ATT (ATT ns) (ATT n) (COO (WP wp) (WP wp)))))) (WP wp) (COO (VOB (SBV ns) (DBL r) (VOB (ATT (ADV (POB ni)) (RAD u)) (ATT (POB nt)) (ATT (ADV (POB (ATT ns))) (VOB (ATT n) (COO (LAD c))) (RAD u))))) (WP wp)) |BT| (HED(ADV p) ) |ET| |BV|4:1 6:1 9:1 10:1 13:1 |EV|
1 |BT| (VOB (SBV (ATT (ATT ni))) (ADV (ATT (ADV (ATT nt)) (ADV (POB (ATT n))) (VOB (ATT (ATT (ATT (ATT ns) (ATT nz))))))) (WP wp) (VOB (SBV ns) (DBL (ATT (POB (ATT nz)) (RAD u) (RAD u)) (ATT ns)) (VOB (VOB (ATT (FOB (ATT (POB j)))))) (WP wp) (COO (ADV (POB ns)) (ADV d) (VOB (ATT (SBV (ATT n)) (RAD u)))) (WP wp) (COO (ATT (ADV d)) (ATT p) (ATT (ATT (ATT n)) (RAD u)) (ATT n)))) |BT| (VOB(ADV(ATT(VOB(ATT nh) ) ) ) ) |ET| |BV|6:1 9:1 10:1 |EV|
1 |BT| (HED (WP wp) (ATT (ATT (ATT ni) (ATT (ATT n)))) (WP wp)) |BT| (ATT (ATT n)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (HED (SBV (ATT nh)) (COO (VOB (ATT (ATT (ATT (ATT ns))) (ATT r)) (ATT (ADV (ATT m)) (CMP (POB n)) (RAD u)) (ADV d))) (WP wp) (COO (ADV (POB (ATT (ATT ns)))) (WP wp) (COO (ATT (ATT (SBV (ATT (ATT m) (RAD u))) (VOB (ATT n)) (RAD u))))) (WP wp)) |BT| (HED(SBV(ATT nh) ) ) |ET| |BV|9:1 |EV|
-1 |BT| (HED (SBV (ATT (ATT (ATT ns)) (ATT m) (COO (WP wp) (ATT n)) (COO (LAD c) (ATT n)))) (ADV nt) (ADV (POB (ATT (ATT (ATT ns))) (COO (LAD c) (ATT (ATT ni))))) (CMP (RAD u)) (VOB n) (WP wp)) |BT| (HED(SBV(ATT(ATT(ATT ns) ) ) ) (ADV(POB nh) ) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 15:1 |EV|
-1 |BT| (COO (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp)) (VOB (SBV (ATT (ATT n))) (ADV nt) (ADV (POB ns)) (RAD u) (VOB (ATT (ADV (POB (ATT (ATT n)))) (RAD u)) (ATT (ATT ns) (ATT n))))) |BT| (COO(VOB(VOB(ATT(ADV(POB(ATT nh) ) ) ) ) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 12:1 13:1 15:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT ns) (ATT n))) (COO (WP wp) (ATT (ATT (ATT (ATT ns))))) (COO (ATT (WP wp) (ATT (ATT ns) (ATT n)))) (RAD u)) |BT| (SBV(ATT(ATT(ATT ns) (ATT n) ) ) (COO nh) ) |ET| |BV|6:1 10:1 11:1 |EV|
1 |BT| (ATT (ATT (RAD u)) (COO (WP wp)) (RAD u)) |BT| (ATT(ATT ni) (COO nh) ) |ET| |BV|8:1 10:1 11:1 15:1 |EV|
-1 |BT| (HED (ADV (ATT (SBV v)) (WP wp)) (FOB nh) (ADV p) (CMP (POB (ATT (RAD u)) (ATT nz))) (COO v) (WP wp)) |BT| (HED(ADV(ATT(SBV v) ) ) (FOB nh) ) |ET| |BV|9:1 |EV|
-1 |BT| (HED (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (COO (WP wp)) (WP wp)) (VOB (ADV (WP wp)) (FOB (ATT (ATT (ATT (ATT m)) (ATT nh))) (ATT v)) (ADV (POB (ATT ns)))) (WP wp)) |BT| (HED(SBV ni) (ADV ns) (VOB(FOB(ATT(ATT(ATT nh) ) ) ) ) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 12:1 13:1 15:1 |EV|
1 |BT| (SBV (ATT (ATT ni))) |BT| (ATT (ATT ni)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (HED (SBV (ATT (ATT (ATT (ATT r))) (RAD u)) (ATT (ATT nd))) (ADV d) (WP wp) (VOB (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT (ATT n)) (WP wp) (COO (COO (WP wp)) (COO (WP wp)))) (WP wp)) |BT| (HED(SBV(ATT(ATT(ATT(ATT r) ) ) ) ) (COO(COO(COO nh) ) ) ) |ET| |BV|9:1 10:1 11:1 14:1 |EV|
-1 |BT| (HED (SBV (ATT (ATT j) (ATT b))) (VOB j) (COO (ADV p) (COO v) (VOB (ATT (ATT n)) (ATT (ATT m)) (ATT n)) (WP wp)) (COO (VOB (ATT j) (ATT nt) (ATT (ATT n)) (COO (LAD c) (ATT (VOB a)))) (COO (VOB v))) (WP wp)) |BT| (HED(SBV nh) ) |ET| |BV|4:1 6:1 9:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT (ATT ns)) (ATT b)) (COO (WP wp))) (ATT v) (ATT (ATT (ATT (ATT (FOB n))))) (COO (WP wp) (ATT (ATT ns) (ATT n)) (ATT j)) (COO nh) (RAD u)) |BT| (SBV(ATT(ATT(ATT(ATT ns) ) ) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 |EV|
1 |BT| (SBV (ATT (ATT (ATT ni)))) |BT| (ATT (ATT j)) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (SBV (ATT (ATT (ATT (ATT n))) (ATT b)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (WP wp) (COO (ATT (COO (WP wp) (ATT (ATT n))))) (WP wp) (COO nh) (WP wp) (COO (ATT (ATT (ATT n)) (ATT b)) (COO (WP wp))) (WP wp) (COO nh) (RAD u)) |BT| (SBV(ATT(ATT(ATT(ATT n) ) ) ) (COO nh) ) |ET| |BV|4:1 6:1 8:1 10:1 14:1 15:1 |EV|
-1 |BT| (HED (SBV (ATT (ATT (ATT (ATT r))) (RAD u)) (ATT (ATT nd))) (ADV d) (WP wp) (VOB (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT n) (ATT (ATT m)) (WP wp) (COO (ATT ns) (WP wp) (COO (ATT ns) (WP wp)) (COO (ATT ns)))) (WP wp) (COO (ATT (ATT n)) (WP wp) (COO (COO (WP wp)) (COO (WP wp)))) (WP wp)) |BT| (HED(SBV(ATT(ATT(ATT(ATT r) ) ) ) ) (VOB(COO nh) ) ) |ET| |BV|9:1 10:1 11:1 14:1 15:1 |EV|
-1 |BT| (VOB (SBV (ATT n)) (WP wp) (VOB (ADV (ATT nt) (WP wp)) (SBV (ATT (SBV (ATT (ATT n))) (WP wp) (ATT b) (WP wp)) (ATT (ATT v) (ATT v)) (ATT (ATT m))) (ADV (POB j)))) |BT| (VOB(SBV nh) ) |ET| |BV|4:1 6:1 9:1 10:1 |EV|
-1 |BT| (HED (ADV (ATT nz) (WP wp)) (SBV (ATT nh)) (VOB (ATT n) (ATT (COO j)) (ATT nd) (ATT v) (ATT n) (ATT n) (COO (WP wp) (ATT n))) (WP wp) (COO (ATT (ATT n) (ATT m)) (COO (WP wp)) (WP wp) (COO (ATT (ATT (ATT (ATT ns)))))) (WP wp)) |BT| (HED(ADV(ATT nz) ) (SBV(ATT nh) ) ) |ET| |BV|9:1 10:1 11:1 14:1 |EV|
1 |BT| (SBV (ATT (ATT n) (COO (WP wp) (ATT (ATT ns))))) |BT| (COO (ATT (ATT n))) |ET| |BV|6:1 8:1 |EV|
-1 |BT| (HED (SBV ni) (ADV ns) (ADV (ATT nt)) (VOB (ADV (SBV (ATT (ATT ns))) (ADV nt) (POB r) (POB (ATT p) (ATT (RAD u)) (ATT (ATT ns))) (WP wp)) (SBV nh) (VOB v) (WP wp) (COO (SBV n) (VOB (ADV v) (VOB (ATT (ATT m)) (COO (LAD c) (ATT (COO j))))))) (WP wp)) |BT| (HED(SBV ni) (ADV ns) (VOB(ADV(POB nh) ) ) ) |ET| |BV|8:1 9:1 15:1 |EV|
-1 |BT| (HED (ADV (WP wp)) (SBV nh) (RAD u) (VOB (ATT (ATT nh)) (ATT (POB (ATT (ATT (ATT n)) (ATT (ATT m)))) (RAD u)) (ATT a)) (WP wp)) |BT| (HED(ADV nt) (SBV nh) ) |ET| |BV|9:1 15:1 |EV|
1 |BT| (VOB (ATT (ATT nh) (WP wp) (COO (ATT nh)) (COO (WP wp) (ATT nh) (ATT a)) (COO (WP wp) (ATT nh)) (COO (LAD c) (ATT (ATT ns) (ATT (ATT nz)) (ATT v)) (ATT b)))) |BT| (COO (ATT (ATT n))) |ET| |BV|4:1 6:1 8:1 |EV|
-1 |BT| (HED (ADV (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (WP wp)))) (SBV (ATT (ATT n)) (ATT (ATT n))) (ADV nt) (VOB n) (WP wp) (COO (VOB (SBV (ATT (VOB n) (RAD u)) (ATT r)) (ADV (POB (COO (LAD c)))) (VOB (ATT (ATT n))) (WP wp) (COO (ADV (POB (ATT (ATT (ADV (VOB (ATT b))) (RAD u)) (ATT b)))) (VOB v)))) (WP wp) (COO (DBL n) (VOB (VOB (ATT n))) (WP wp) (COO (VOB (ADV (POB (ATT v))) (VOB (ATT n))))) (WP wp)) |BT| (HED(ADV p) ) |ET| |BV|6:1 9:1 10:1 13:1 |EV|
-1 |BT| (HED (ADV (WP wp)) (SBV (ATT (COO (LAD p))) (ATT v) (WP wp)) (SBV (ATT (ATT a))) (VOB (ATT ns)) (COO (ADV (POB ni))) (WP wp) (COO (VOB (ADV i))) (WP wp)) |BT| (HED(ADV nt) (SBV(ATT nh) ) ) |ET| |BV|9:1 |EV|
1 |BT| (VOB (SBV (ATT j)) (ADV nt) (ADV (POB (ATT (ATT (VOB (ATT (ATT m))) (RAD u))))) (ADV d) (VOB (ATT m)) (WP wp) (COO (ADV c) (SBV nh) (VOB v) (WP wp) (COO (SBV n) (ADV d) (VOB (ATT (RAD u)))))) |BT| (VOB(COO(SBV nh) ) ) |ET| |BV|5:1 8:1 9:1 10:1 |EV|
1 |BT| (HED (ADV (ATT nt)) (SBV ni) (VOB (ATT n) (ATT (ATT (ATT j)))) (WP wp) (COO (SBV (ATT nh) (COO (WP wp) (ATT nh))) (RAD u) (VOB (ATT n))) (WP wp)) |BT| (HED(ADV(ATT nt) ) (COO(SBV(COO(ATT nh) ) ) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 15:1 |EV|
-1 |BT| (HED (ADV (POB (ATT (ATT (RAD u)))) (WP wp)) (SBV (ATT (ATT (ATT n))) (RAD u)) (ADV p) (VOB (SBV (ATT (ATT (ADV nt) (VOB (WP wp) (WP wp)) (RAD u))) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp)) (COO (WP wp))) (RAD u) (VOB n)) (WP wp)) |BT| (HED(ADV p) (VOB(SBV(COO nh) ) ) ) |ET| |BV|4:1 6:1 8:1 9:1 10:1 11:1 15:1 |EV|
-1 |BT| (HED (SBV ni) (ADV ns) (ADV (ATT nt)) (COO (WP wp) (ATT n) (COO (WP wp)) (WP wp)) (COO (SBV (ATT (ATT ns))) (ADV nt) (WP wp) (VOB (SBV (COO (LAD c) (ATT (ATT ns)))) (ADV d) (WP wp) (VOB (SBV (ATT (ATT ns))) (VOB (ATT (ADV (POB nd)) (RAD u)) (VOB (WP wp) (ADV m) (WP wp)))))) (WP wp)) |BT| (HED(SBV ni) (ADV ns) (COO(SBV nh) ) ) |ET| |BV|4:1 6:1 8:1 10:1 11:1 12:1 13:1 15:1 |EV|
-1 |BT| (HED (SBV nh) (ADV (POB (ATT (ATT (VOB (ATT (ATT (ATT (ATT n) (ATT v) (ATT v))))) (RAD u)) (ATT v)))) (RAD u) (VOB (ATT a)) (WP wp)) |BT| (HED(SBV nh) (ADV p) ) |ET| |BV|6:1 9:1 |EV|
1 |BT| (HED (WP wp) (ATT (ATT (ATT (ATT (ATT ns) (ATT j)) (ATT m)) (ATT m)) (ATT nz)) (WP wp)) |BT| (ATT (ATT (ATT n))) |ET| |BV|8:1 |EV|
-1 |BT| (ATT (SBV nh) (ADV (COO (LAD c) (COO (LAD c) (ATT ns) (ATT nz)))) (COO v) (RAD u)) |BT| (ATT(SBV nh) ) |ET| |BV|6:1 15:1 |EV|
1 |BT| (POB (SBV ni) (ADV ns) (ADV (ATT nt)) (CMP (WP wp) (ATT n) (COO (WP wp)) (WP wp))) |BT| (POB(CMP nh) ) |ET| |BV|4:1 6:1 8:1 10:1 12:1 |EV|
